endpoint_id,seed,feature_set,model_name,split_comparison,mae_exact_delta_b_minus_a,spearman_exact_delta_b_minus_a,censored_nll_delta_b_minus_a,nearest_neighbor_tanimoto_a,nearest_neighbor_tanimoto_b,nearest_neighbor_tanimoto_delta_b_minus_a
CYP2C19_IC50_A,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.06371470172401622,-0.25530352648846383,,0.6916083916083916,0.3094010800196367,-0.3822073115887549
CYP2C19_IC50_A,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.05073561050374037,-0.2926535727878605,,0.703915453915454,0.3217312348668281,-0.3821842190486259
CYP2C19_IC50_A,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.05438846671295594,-0.2867323373529038,,0.703915453915454,0.3217312348668281,-0.3821842190486259
CYP2C19_IC50_A,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,-0.008508067493944116,-0.31618525652440377,,0.7333846830985915,0.3176470588235294,-0.4157376242750621
CYP2C19_IC50_A,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.07362866664090567,-0.44576211111488995,,0.7333846830985915,0.3176470588235294,-0.4157376242750621
CYP2C19_IC50_A,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.08162826977662463,-0.31268275351322866,,0.71875,0.3039215686274509,-0.4148284313725491
CYP2C19_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.03326606361541412,-0.35174599278924223,,0.71875,0.3039215686274509,-0.4148284313725491
CYP1A2_IC50_A,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.06508567270363186,-0.19033727401877765,,0.7192982456140351,0.3181818181818182,-0.4011164274322169
CYP1A2_IC50_A,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.09593282278022991,-0.3071451780660699,,0.7192982456140351,0.3181818181818182,-0.4011164274322169
CYP1A2_IC50_A,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.0682934828810996,-0.16739862975570524,,0.7123287671232876,0.3176470588235294,-0.39468170829975824
CYP1A2_IC50_A,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.07814815229454819,-0.08037665307398734,,0.7123287671232876,0.3176470588235294,-0.39468170829975824
CYP1A2_IC50_A,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.17120095952778674,-0.2540904256837485,,0.7142857142857143,0.323943661971831,-0.3903420523138833
CYP1A2_IC50_A,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.1667592082571367,-0.3333024413906131,,0.7142857142857143,0.323943661971831,-0.3903420523138833
CYP1A2_IC50_A,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.1661679957148368,-0.24474356111699636,,0.7285714285714285,0.3095238095238095,-0.41904761904761906
CYP1A2_IC50_A,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.18931673662132192,-0.2539479874802797,,0.7285714285714285,0.3095238095238095,-0.41904761904761906
CYP1A2_IC50_A,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.14241213259976515,-0.380705812337389,,0.7321428571428571,0.3137254901960784,-0.41841736694677867
CYP1A2_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.1474170791183843,-0.260374073163931,,0.7321428571428571,0.3137254901960784,-0.41841736694677867
CYP2C9_IC50_A,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.10024789617396557,-0.2286721165566597,,0.7022727272727273,0.35,-0.3522727272727273
CYP2C9_IC50_A,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.06224052050952217,-0.24775770444954115,,0.7022727272727273,0.35,-0.3522727272727273
CYP2C9_IC50_A,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.0099696299587545,-0.10311158548849592,,0.7215384615384615,0.3419387075283144,-0.37959975401014706
CYP2C9_IC50_A,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.048499644819342325,-0.2559326386726125,,0.7215384615384615,0.3419387075283144,-0.37959975401014706
CYP2C9_IC50_A,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.08627504676035452,-0.3090367345461392,,0.7180706521739131,0.3595505617977528,-0.3585200903761603
CYP2C9_IC50_A,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.09068110241368443,-0.24603792168845218,,0.7180706521739131,0.3595505617977528,-0.3585200903761603
CYP2C9_IC50_A,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.0821481592556168,-0.32698385907089156,,0.7142857142857143,0.3480703468490473,-0.366215367436667
CYP2C9_IC50_A,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.09170460576484779,-0.36308252901308563,,0.7142857142857143,0.3480703468490473,-0.366215367436667
CYP2C9_IC50_A,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.08133262388681056,-0.25600513387563245,,0.7217668488160291,0.3355855855855856,-0.38618126323044355
CYP2C9_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.07484155393419195,-0.3285320770422761,,0.7217668488160291,0.3355855855855856,-0.38618126323044355
CYP2D6_IC50_A,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.05368072077095887,-0.18614361736541946,,0.7192982456140351,0.3333333333333333,-0.3859649122807018
CYP2D6_IC50_A,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.0900799888781107,-0.3574647755234298,,0.7192982456140351,0.3333333333333333,-0.3859649122807018
CYP2D6_IC50_A,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.18533873841100795,-0.4556473634628846,,0.7222222222222222,0.3333333333333333,-0.3888888888888889
CYP2D6_IC50_A,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.08251257199880796,-0.3115108200390841,,0.7222222222222222,0.3333333333333333,-0.3888888888888889
CYP2D6_IC50_A,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.07757266630992887,-0.2935674653680891,,0.7428571428571429,0.3414634146341463,-0.40139372822299657
CYP2D6_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.10233437240024079,-0.4265344009030231,,0.7428571428571429,0.3414634146341463,-0.40139372822299657
CYP2D6_IC50_A,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.09001139610120745,-0.2722407467385744,,0.7301587301587301,0.3428571428571428,-0.3873015873015873
CYP2D6_IC50_A,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.07102125283859106,-0.24005628489861658,,0.7301587301587301,0.3428571428571428,-0.3873015873015873
CYP2D6_IC50_A,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.0465466035565949,-0.3767503419665182,,0.7213114754098361,0.3333333333333333,-0.3879781420765028
CYP2D6_IC50_A,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.10658142592503567,-0.5535925450913259,,0.7213114754098361,0.3333333333333333,-0.3879781420765028
CYP3A4_IC50_A,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.09194962274278362,-0.3386481739196479,,0.7702702702702703,0.3571428571428571,-0.4131274131274132
CYP3A4_IC50_A,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.0962812738776394,-0.3982634406722747,,0.7702702702702703,0.3571428571428571,-0.4131274131274132
CYP3A4_IC50_A,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.09613944889056242,-0.19554831153719587,,0.7586206896551724,0.3555555555555555,-0.40306513409961686
CYP3A4_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.0711330714338631,-0.21038447978924613,,0.7586206896551724,0.3555555555555555,-0.40306513409961686
CYP3A4_IC50_A,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.13364875088704842,-0.28633613030398364,,0.7384615384615385,0.3725490196078431,-0.3659125188536954
CYP3A4_IC50_A,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.12785979019386406,-0.3047627470285753,,0.7384615384615385,0.3725490196078431,-0.3659125188536954
CYP3A4_IC50_A,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.1318583417685501,-0.3085932851731469,,0.75,0.3636363636363636,-0.3863636363636364
CYP3A4_IC50_A,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.09857720333236858,-0.31051622336082974,,0.75,0.3636363636363636,-0.3863636363636364
CYP3A4_IC50_A,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.09486077720333685,-0.23888515433098229,,0.7450980392156863,0.3490566037735849,-0.3960414354421014
CYP3A4_IC50_A,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.10686330660447829,-0.2959597489523659,,0.7450980392156863,0.3490566037735849,-0.3960414354421014
hERG_IC50_T,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.27140245489650744,-0.33885018636231456,,0.7358490566037735,0.2923076923076923,-0.4435413642960812
hERG_IC50_T,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.16466803414801023,-0.26002514041342917,,0.7358490566037735,0.2923076923076923,-0.4435413642960812
hERG_IC50_T,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.027061634153100755,-0.32009523290609887,,0.7222222222222222,0.2923076923076923,-0.4299145299145299
hERG_IC50_T,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.03973516127018162,-0.28518987981561617,,0.7222222222222222,0.2923076923076923,-0.4299145299145299
hERG_IC50_T,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.15987302030167833,-0.30806680142512666,,0.7424242424242424,0.2926829268292683,-0.44974131559497416
hERG_IC50_T,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.15616774569991793,-0.3104931376113184,,0.7424242424242424,0.2926829268292683,-0.44974131559497416
hERG_IC50_T,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.1714593314732562,-0.4862117188465531,,0.7538461538461538,0.3150684931506849,-0.4387776606954689
hERG_IC50_T,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.1589364833322614,-0.34020456378168007,,0.7538461538461538,0.3150684931506849,-0.4387776606954689
hERG_IC50_T,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.037479973685340506,-0.32817371536297346,,0.7441860465116279,0.3082706766917293,-0.4359153698198986
hERG_IC50_T,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.017021571082755482,-0.24319489033689606,,0.7441860465116279,0.3082706766917293,-0.4359153698198986
hERG_Ki_B,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.2253803306220094,-0.2304552419854824,,0.7943190975020145,0.5669694852084789,-0.22734961229353556
hERG_Ki_B,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.21936454029650648,-0.19513929383431472,,0.7943190975020145,0.5669694852084789,-0.22734961229353556
hERG_Ki_B,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.2496741252813376,-0.29202043795701627,,0.7877346683354193,0.4968354430379746,-0.29089922529744466
hERG_Ki_B,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.26823779973751755,-0.3128140855689402,,0.7877346683354193,0.4968354430379746,-0.29089922529744466
hERG_Ki_B,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.22522220171002483,-0.24370668820875807,,0.7938842203548085,0.4545454545454545,-0.33933876580935407
hERG_Ki_B,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.2574746313303575,-0.2383566687123082,,0.7938842203548085,0.4545454545454545,-0.33933876580935407
hERG_Ki_B,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.043577488579220613,-0.05219712111578667,,0.7836120401337793,0.5596610169491525,-0.22395102318462679
hERG_Ki_B,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.07748215713036027,-0.03828063316109431,,0.7836120401337793,0.5596610169491525,-0.22395102318462679
hERG_Ki_B,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.0550066728802181,-0.13204978425350322,,0.7950180072028812,0.5361241523213354,-0.2588938548815458
hERG_Ki_B,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.0724731452208568,-0.11085375516040841,,0.7950180072028812,0.5361241523213354,-0.2588938548815458
hERG_IC50_B,1,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.11007924277151693,-0.24217439215826675,,0.7777777777777778,0.4356435643564356,-0.3421342134213422
hERG_IC50_B,1,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.11768343452644403,-0.2272271532039956,,0.7777777777777778,0.4356435643564356,-0.3421342134213422
hERG_IC50_B,2,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.1243393987436639,-0.2341427020570685,,0.7746478873239436,0.419753086419753,-0.3548948009041906
hERG_IC50_B,2,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.12704810262778854,-0.23345562716576457,,0.7746478873239436,0.419753086419753,-0.3548948009041906
hERG_IC50_B,3,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.09641203296779255,-0.23301120655158764,,0.7777777777777778,0.4691358024691358,-0.308641975308642
hERG_IC50_B,3,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.09122937931749858,-0.20407251532741916,,0.7777777777777778,0.4691358024691358,-0.308641975308642
hERG_IC50_B,4,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.09007761223322186,-0.2515642047272826,,0.7818181818181819,0.4411764705882353,-0.3406417112299466
hERG_IC50_B,4,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.07223369866863771,-0.24481849772192632,,0.7818181818181819,0.4411764705882353,-0.3406417112299466
hERG_IC50_B,0,morgan,xgboost_drop_censored,random_vs_cluster_butina,0.11673574966542044,-0.20713446879683245,,0.7704918032786885,0.4428571428571428,-0.3276346604215457
hERG_IC50_B,0,morgan,xgboost_threshold_as_exact,random_vs_cluster_butina,0.1270428590865174,-0.22767750042289076,,0.7704918032786885,0.4428571428571428,-0.3276346604215457
CYP2C19_IC50_A,0,morgan,xgboost_aft,random_vs_cluster_butina,0.3733810909127744,-0.12465342365256483,-0.041721389462306635,0.71875,0.3039215686274509,-0.4148284313725491
CYP2C19_IC50_A,0,morgan,tobit_mlp,random_vs_cluster_butina,1.4540344926995339,-0.0690802904821963,0.007614192395437369,0.71875,0.3039215686274509,-0.4148284313725491
CYP2C19_IC50_A,0,morgan,tobit_ensemble,random_vs_cluster_butina,1.3895366059054246,-0.15647520002711424,0.02708397450741673,0.71875,0.3039215686274509,-0.4148284313725491
CYP2C19_IC50_A,2,morgan,xgboost_aft,random_vs_cluster_butina,0.19909644510432822,-0.4218599066744434,-0.11895212851823611,0.7333846830985915,0.3176470588235294,-0.4157376242750621
CYP2C19_IC50_A,2,morgan,tobit_mlp,random_vs_cluster_butina,0.30787544637496134,-0.3261950078166851,-0.06192496961614635,0.7333846830985915,0.3176470588235294,-0.4157376242750621
CYP2C19_IC50_A,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.6912294010969151,-0.2703734276909618,-0.1286804184743584,0.7333846830985915,0.3176470588235294,-0.4157376242750621
CYP2C19_IC50_A,4,morgan,xgboost_aft,random_vs_cluster_butina,0.3000802329468579,-0.2546130482873461,0.023068678892984362,0.703915453915454,0.3217312348668281,-0.3821842190486259
CYP2C19_IC50_A,4,morgan,tobit_mlp,random_vs_cluster_butina,1.2227512704576171,-0.2469539550843719,0.05389623400812549,0.703915453915454,0.3217312348668281,-0.3821842190486259
CYP2C19_IC50_A,4,morgan,tobit_ensemble,random_vs_cluster_butina,1.2598541223207909,-0.24599165250957689,0.117061451457395,0.703915453915454,0.3217312348668281,-0.3821842190486259
CYP2C19_IC50_A,3,morgan,xgboost_aft,random_vs_cluster_butina,0.26173324998771474,-0.03157554137337101,0.10242812869887918,0.6916083916083916,0.3094010800196367,-0.3822073115887549
CYP2C19_IC50_A,3,morgan,tobit_mlp,random_vs_cluster_butina,0.1757612588661457,-0.04186001636210733,0.18519996047093112,0.6916083916083916,0.3094010800196367,-0.3822073115887549
CYP2C19_IC50_A,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.4510367319629913,-0.001334314987035179,0.1392211123149948,0.6916083916083916,0.3094010800196367,-0.3822073115887549
CYP2C19_IC50_A,1,morgan,xgboost_aft,random_vs_cluster_butina,0.5647109571572411,-0.1574885991875834,0.03547090736948111,0.7083916083916084,0.3076923076923077,-0.4006993006993007
CYP2C19_IC50_A,1,morgan,tobit_mlp,random_vs_cluster_butina,1.396413455252668,-0.18021029826169915,0.1660294541298808,0.7083916083916084,0.3076923076923077,-0.4006993006993007
CYP2C19_IC50_A,1,morgan,tobit_ensemble,random_vs_cluster_butina,1.292776195718789,-0.29966055904144445,0.1825500580139019,0.7083916083916084,0.3076923076923077,-0.4006993006993007
CYP1A2_IC50_A,3,morgan,xgboost_aft,random_vs_cluster_butina,0.3386615127476382,-0.40638284286967236,-0.10728943977994831,0.7192982456140351,0.3181818181818182,-0.4011164274322169
CYP1A2_IC50_A,3,morgan,tobit_mlp,random_vs_cluster_butina,0.6522048706665162,-0.438918973415095,-0.2248052144932975,0.7192982456140351,0.3181818181818182,-0.4011164274322169
CYP1A2_IC50_A,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.646476144936649,-0.4111730995932297,-0.1567517267165902,0.7192982456140351,0.3181818181818182,-0.4011164274322169
CYP1A2_IC50_A,4,morgan,xgboost_aft,random_vs_cluster_butina,0.7547712279380108,-0.25540335373372136,0.0652021934727618,0.7285714285714285,0.3095238095238095,-0.41904761904761906
CYP1A2_IC50_A,4,morgan,tobit_mlp,random_vs_cluster_butina,1.7235505906151218,-0.2840819260170439,0.09670047051456532,0.7285714285714285,0.3095238095238095,-0.41904761904761906
CYP1A2_IC50_A,4,morgan,tobit_ensemble,random_vs_cluster_butina,1.774733346580458,-0.3091643110004691,0.13660973941563337,0.7285714285714285,0.3095238095238095,-0.41904761904761906
CYP1A2_IC50_A,1,morgan,xgboost_aft,random_vs_cluster_butina,0.4161815408725824,-0.03378016496892178,-0.1349451696161751,0.7123287671232876,0.3176470588235294,-0.39468170829975824
CYP1A2_IC50_A,1,morgan,tobit_mlp,random_vs_cluster_butina,0.10481009073837555,-0.06913247433564912,-0.28394072001361237,0.7123287671232876,0.3176470588235294,-0.39468170829975824
CYP1A2_IC50_A,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.26260953015136246,-0.01917648781911291,-0.23703293373869216,0.7123287671232876,0.3176470588235294,-0.39468170829975824
CYP1A2_IC50_A,0,morgan,xgboost_aft,random_vs_cluster_butina,0.4901789308107576,-0.16335441428597763,0.05102180533971923,0.7321428571428571,0.3137254901960784,-0.41841736694677867
CYP1A2_IC50_A,0,morgan,tobit_mlp,random_vs_cluster_butina,0.9372838190320067,-0.17546102487256776,0.140180366546225,0.7321428571428571,0.3137254901960784,-0.41841736694677867
CYP1A2_IC50_A,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.8864815459647979,-0.22116343736803284,0.062074419995449936,0.7321428571428571,0.3137254901960784,-0.41841736694677867
CYP1A2_IC50_A,2,morgan,xgboost_aft,random_vs_cluster_butina,0.3892061914062257,-0.3698537622019631,0.021494046983084658,0.7142857142857143,0.323943661971831,-0.3903420523138833
CYP1A2_IC50_A,2,morgan,tobit_mlp,random_vs_cluster_butina,0.25109650662735117,-0.3201766443076307,-0.02390792444680334,0.7142857142857143,0.323943661971831,-0.3903420523138833
CYP1A2_IC50_A,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.41267546082327455,-0.3305383498493796,-0.022464321295255885,0.7142857142857143,0.323943661971831,-0.3903420523138833
CYP2C9_IC50_A,4,morgan,xgboost_aft,random_vs_cluster_butina,0.27680005872611235,-0.16927564308276694,-0.004672380852240754,0.7180706521739131,0.3595505617977528,-0.3585200903761603
CYP2C9_IC50_A,4,morgan,tobit_mlp,random_vs_cluster_butina,0.43015939600563335,-0.09841935619807812,-0.10254875355631898,0.7180706521739131,0.3595505617977528,-0.3585200903761603
CYP2C9_IC50_A,4,morgan,tobit_ensemble,random_vs_cluster_butina,0.6594047362011191,-0.1418414727709194,0.006654043563145251,0.7180706521739131,0.3595505617977528,-0.3585200903761603
CYP2C9_IC50_A,1,morgan,xgboost_aft,random_vs_cluster_butina,0.09250547696779465,-0.26038925892072423,0.045065825470359644,0.7022727272727273,0.35,-0.3522727272727273
CYP2C9_IC50_A,1,morgan,tobit_mlp,random_vs_cluster_butina,0.8724618214646582,-0.16083672240143215,0.0069036944079827745,0.7022727272727273,0.35,-0.3522727272727273
CYP2C9_IC50_A,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.5788848439278902,-0.2011960941487821,0.07840747293623862,0.7022727272727273,0.35,-0.3522727272727273
CYP2C9_IC50_A,3,morgan,xgboost_aft,random_vs_cluster_butina,0.19925717267100973,-0.23971505373468405,0.10615581530582319,0.7142857142857143,0.3480703468490473,-0.366215367436667
CYP2C9_IC50_A,3,morgan,tobit_mlp,random_vs_cluster_butina,0.5789748011036571,-0.21884357162610948,0.1442082052174154,0.7142857142857143,0.3480703468490473,-0.366215367436667
CYP2C9_IC50_A,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.7985571736483993,-0.35187482448383456,0.1460816244043035,0.7142857142857143,0.3480703468490473,-0.366215367436667
CYP2C9_IC50_A,0,morgan,xgboost_aft,random_vs_cluster_butina,0.1367278206854583,-0.15292837494118597,-0.013454668465689212,0.7217668488160291,0.3355855855855856,-0.38618126323044355
CYP2C9_IC50_A,0,morgan,tobit_mlp,random_vs_cluster_butina,0.6420433059349384,-0.2597760517136145,0.0054578492988355265,0.7217668488160291,0.3355855855855856,-0.38618126323044355
CYP2C9_IC50_A,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.8448139414609562,-0.243632610984329,0.12581518671545688,0.7217668488160291,0.3355855855855856,-0.38618126323044355
CYP2C9_IC50_A,2,morgan,xgboost_aft,random_vs_cluster_butina,0.11924164052987729,-0.2523286424286653,-0.061172199110757886,0.7215384615384615,0.3419387075283144,-0.37959975401014706
CYP2C9_IC50_A,2,morgan,tobit_mlp,random_vs_cluster_butina,0.7522794275696731,-0.2730981936360857,-0.06788714243046101,0.7215384615384615,0.3419387075283144,-0.37959975401014706
CYP2C9_IC50_A,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.6851461240340073,-0.2577410829251464,0.022870596598246973,0.7215384615384615,0.3419387075283144,-0.37959975401014706
CYP2D6_IC50_A,0,morgan,xgboost_aft,random_vs_cluster_butina,0.1836762694378009,-0.3332863975913469,-0.146478373324455,0.7428571428571429,0.3414634146341463,-0.40139372822299657
CYP2D6_IC50_A,0,morgan,tobit_mlp,random_vs_cluster_butina,0.39439284605977143,-0.2534787184066669,-0.16830403541089833,0.7428571428571429,0.3414634146341463,-0.40139372822299657
CYP2D6_IC50_A,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.4013663441862514,-0.3012765222787851,-0.1886752495650611,0.7428571428571429,0.3414634146341463,-0.40139372822299657
CYP2D6_IC50_A,1,morgan,xgboost_aft,random_vs_cluster_butina,0.2588797259792899,-0.17432453905158662,0.0020441948971519075,0.7192982456140351,0.3333333333333333,-0.3859649122807018
CYP2D6_IC50_A,1,morgan,tobit_mlp,random_vs_cluster_butina,0.7382274528474475,-0.15909466715457504,-0.05571811943826377,0.7192982456140351,0.3333333333333333,-0.3859649122807018
CYP2D6_IC50_A,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.5892743222386467,-0.18186733822734785,0.03134210178727759,0.7192982456140351,0.3333333333333333,-0.3859649122807018
CYP2D6_IC50_A,4,morgan,xgboost_aft,random_vs_cluster_butina,0.050463122728427345,-0.37284377269692753,-0.16687850469370225,0.7213114754098361,0.3333333333333333,-0.3879781420765028
CYP2D6_IC50_A,4,morgan,tobit_mlp,random_vs_cluster_butina,0.7124747345687055,-0.42459014306687914,-0.09787407867574216,0.7213114754098361,0.3333333333333333,-0.3879781420765028
CYP2D6_IC50_A,4,morgan,tobit_ensemble,random_vs_cluster_butina,0.3033810207689833,-0.34810135979060125,-0.17488821144761846,0.7213114754098361,0.3333333333333333,-0.3879781420765028
CYP2D6_IC50_A,2,morgan,xgboost_aft,random_vs_cluster_butina,0.13537492548879704,-0.07943235074214888,-0.11247844748410463,0.7222222222222222,0.3333333333333333,-0.3888888888888889
CYP2D6_IC50_A,2,morgan,tobit_mlp,random_vs_cluster_butina,0.2140430159982274,-0.17132092984914724,-0.14084806997221666,0.7222222222222222,0.3333333333333333,-0.3888888888888889
CYP2D6_IC50_A,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.280398419749581,-0.1536815848519151,-0.1233864924070206,0.7222222222222222,0.3333333333333333,-0.3888888888888889
CYP2D6_IC50_A,3,morgan,xgboost_aft,random_vs_cluster_butina,0.2986607765321194,-0.29903766772889495,0.036095969086772595,0.7301587301587301,0.3428571428571428,-0.3873015873015873
CYP2D6_IC50_A,3,morgan,tobit_mlp,random_vs_cluster_butina,0.27191384527679596,-0.29654862249403413,-0.0037349971449582853,0.7301587301587301,0.3428571428571428,-0.3873015873015873
CYP2D6_IC50_A,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.2532308169384254,-0.33245271273924604,-0.03203702144436216,0.7301587301587301,0.3428571428571428,-0.3873015873015873
CYP3A4_IC50_A,2,morgan,xgboost_aft,random_vs_cluster_butina,0.06224671868383047,-0.16880097042208075,-0.10307103734387157,0.7384615384615385,0.3725490196078431,-0.3659125188536954
CYP3A4_IC50_A,2,morgan,tobit_mlp,random_vs_cluster_butina,0.5808170075888179,-0.10965425297255765,-0.09927110349219581,0.7384615384615385,0.3725490196078431,-0.3659125188536954
CYP3A4_IC50_A,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.429231145567885,-0.1681434471625432,-0.05833867951296401,0.7384615384615385,0.3725490196078431,-0.3659125188536954
CYP3A4_IC50_A,1,morgan,xgboost_aft,random_vs_cluster_butina,0.26882033903947367,-0.34794134940181265,-0.019101796645850544,0.7702702702702703,0.3571428571428571,-0.4131274131274132
CYP3A4_IC50_A,1,morgan,tobit_mlp,random_vs_cluster_butina,0.6305184233703911,-0.35438623138874614,0.02808933469772046,0.7702702702702703,0.3571428571428571,-0.4131274131274132
CYP3A4_IC50_A,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.6135923601149524,-0.4011675036839878,0.0345045599966991,0.7702702702702703,0.3571428571428571,-0.4131274131274132
CYP3A4_IC50_A,3,morgan,xgboost_aft,random_vs_cluster_butina,0.23689471647904092,-0.233866720815888,-0.08133391455138217,0.75,0.3636363636363636,-0.3863636363636364
CYP3A4_IC50_A,3,morgan,tobit_mlp,random_vs_cluster_butina,0.4803740712640654,-0.17610589066815946,-0.08998690515251351,0.75,0.3636363636363636,-0.3863636363636364
CYP3A4_IC50_A,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.6411796309526303,-0.26338648048485414,-0.023842663407889875,0.75,0.3636363636363636,-0.3863636363636364
CYP3A4_IC50_A,0,morgan,xgboost_aft,random_vs_cluster_butina,0.22377507575656974,-0.13102915764416656,-0.06885195532461907,0.7586206896551724,0.3555555555555555,-0.40306513409961686
CYP3A4_IC50_A,0,morgan,tobit_mlp,random_vs_cluster_butina,0.2789833168906186,-0.1304984215992387,-0.012471800922051246,0.7586206896551724,0.3555555555555555,-0.40306513409961686
CYP3A4_IC50_A,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.5701006119009879,-0.20042187477797707,-0.011245515087088487,0.7586206896551724,0.3555555555555555,-0.40306513409961686
CYP3A4_IC50_A,4,morgan,xgboost_aft,random_vs_cluster_butina,0.21460473087349952,-0.24979978761370325,-0.027927707027857074,0.7450980392156863,0.3490566037735849,-0.3960414354421014
