ligand_stem,target_receptor_id,docking_score,docked_flag,lit_pcba_id_x,label_x,activity_x,cnnscore,cnnaffinity,gnina_empirical_affinity,rescore_status,zinc_id,key_interaction_recall_consensus,num_interactions,gnina_interaction_score,smiles,mw,logp,hbd,hba,rot,tpsa,arom_n,qed,scaffold,lit_pcba_id_y,label_y,activity_y,cnn_top_decile_threshold,recall_median_threshold,passes_gate
2382421717,5cav_a_4zq_1101,-7.843,True,2382421717,-1,prospective,0.13114,5.07225,-8.01912,success,2382421717,0.20967741935483872,16,0.15863709677419355,Cc1nc[nH]c1CN1CCC(NC(=O)[C@@H]2CC[C@H](N)CN(C3CCOCC3)C2)CC1,418.6,1.02,3,6,5,99.5,2,0.66,O=C(NC1CCN(Cc2cnc[nH]2)CC1)C1CCCCN(C2CCOCC2)C1,2382421717,-1,prospective,0.6868879999999999,0.2903225806451613,False
952869803,5cav_a_4zq_1101,-7.04,True,952869803,-1,prospective,0.11848,5.62607,-7.04117,success,952869803,0.3387096774193548,22,0.15861032258064514,CCN(CCc1nc2ccc(F)cc2[nH]1)C(=O)CCN(C)[C@H]1CCS(=O)(=O)C1,410.5,1.6,1,5,8,86.4,2,0.714,O=C(CCNC1CCS(=O)(=O)C1)NCCc1nc2ccccc2[nH]1,952869803,-1,prospective,0.6868879999999999,0.2903225806451613,False
19229236,1xkk_a_fmm_91,-8.694,True,19229236,-1,prospective,0.11234,6.14249,-8.69719,success,19229236,0.4032258064516129,26,0.1576383870967742,Cc1cccnc1CN1CCN(C(=O)C[C@@H]2C(=O)NCCN2CCC(C)C)CC1,401.6,1.27,1,5,7,68.8,1,0.745,O=C1NCCNC1CC(=O)N1CCN(Cc2ccccn2)CC1,19229236,-1,prospective,0.6868879999999999,0.2903225806451613,False
2384417633,5cav_a_4zq_1101,-8.225,True,2384417633,-1,prospective,0.12062,5.81084,-8.22311,success,2384417633,0.3064516129032258,24,0.1575841935483871,COc1ccc([C@@H]2[C@H]3CN(C(=O)c4cncc(=O)[nH]4)C[C@H]3CN2C(=O)N(C)C)cc1,411.5,1.21,1,5,3,98.8,2,0.819,O=C(c1cncc(=O)[nH]1)N1CC2CNC(c3ccccc3)C2C1,2384417633,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772816598,1xkk_a_fmm_91,-9.656,True,1772816598,-1,prospective,0.1109,6.13406,-9.66133,success,1772816598,0.41935483870967744,30,0.15740645161290323,O=C(CCCc1c[nH]c2ccccc12)N[C@H]1CS(=O)(=O)C[C@H]1NC1CCOCC1,419.5,1.54,3,5,7,100.3,1,0.632,O=C(CCCc1c[nH]c2ccccc12)NC1CS(=O)(=O)CC1NC1CCOCC1,1772816598,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772708243,5cav_a_4zq_1101,-7.097,True,1772708243,-1,prospective,0.12497,5.49684,-7.25677,success,1772708243,0.25806451612903225,18,0.15722032258064517,Cn1ccnc1CCN1CCC2(CC1)OCC[C@@](C)(NC(=O)c1ccncc1)[C@@H]2O,413.5,1.16,2,6,5,92.5,3,0.764,O=C(NC1CCOC2(CCN(CCc3ncc[nH]3)CC2)C1)c1ccncc1,1772708243,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382411600,5cav_a_4zq_1101,-8.526,True,2382411600,-1,prospective,0.12602,5.91473,-8.5283,success,2382411600,0.24193548387096775,18,0.15650870967741934,Cn1cc([C@H]2N(C(=O)c3cc4ncccn4n3)CC[C@@]23C(=O)Nc2ccccc23)cn1,413.4,1.94,1,5,2,97.4,5,0.542,O=C(c1cc2ncccn2n1)N1CCC2(C(=O)Nc3ccccc32)C1c1cn[nH]c1,2382411600,-1,prospective,0.6868879999999999,0.2903225806451613,False
2383334255,4hjo_a_aq4_1001,-8.304,True,2383334255,-1,prospective,0.12257,5.44519,-8.30631,success,2383334255,0.27419354838709675,23,0.15617790322580644,CCc1nccn1CCCNC(=O)[C@H]1CC[C@@H](NC(=O)[C@H]2CCCN(C)C2)CC1,403.6,1.97,2,4,8,79.3,2,0.651,O=C(NCCCn1ccnc1)C1CCC(NC(=O)C2CCCNC2)CC1,2383334255,-1,prospective,0.6868879999999999,0.2903225806451613,False
71576202,1m17_a_aq4_999,-8.85,True,71576202,-1,prospective,0.12082,6.12618,-8.36103,success,71576202,0.2903225806451613,18,0.1558967741935484,Cc1ncc(C)c(N2CCC(N3CCC[C@H](C(=O)N4CCN(C)CC4)C3)CC2)n1,400.6,1.55,0,6,3,55.8,2,0.767,O=C(C1CCCN(C2CCN(c3ccncn3)CC2)C1)N1CCNCC1,71576202,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382335151,4hjo_a_aq4_1001,-9.591,True,2382335151,-1,prospective,0.12312,5.69043,-9.82288,success,2382335151,0.25806451612903225,21,0.15489290322580646,O=C(N[C@H]1CCO[C@H](CN2CCC3(CCc4ccccc43)CC2)[C@H]1O)c1ncc[nH]1,410.5,1.64,3,5,4,90.5,2,0.713,O=C(NC1CCOC(CN2CCC3(CCc4ccccc43)CC2)C1)c1ncc[nH]1,2382335151,-1,prospective,0.6868879999999999,0.2903225806451613,False
12469694,4hjo_a_aq4_1001,-8.54,True,12469694,-1,prospective,0.11566,6.2369,-8.53973,success,12469694,0.3387096774193548,27,0.15483516129032257,O=C(NCc1ccc(-n2cncn2)cc1)[C@@H]1CCC(=O)N(CCCN2CCCC2=O)C1,424.5,1.13,1,5,8,100.4,3,0.685,O=C(NCc1ccc(-n2cncn2)cc1)C1CCC(=O)N(CCCN2CCCC2=O)C1,12469694,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857727713,5cav_a_4zq_1101,-7.76,True,1857727713,-1,prospective,0.12149,5.80614,-7.76171,success,1857727713,0.27419354838709675,19,0.15480177419354837,CCn1ccc(C(=O)N2CCO[C@@H](CN3CCCCC3)[C@@H]2c2cnn(C)c2)cc1=O,413.5,1.67,0,5,5,72.6,3,0.746,O=C(c1cc[nH]c(=O)c1)N1CCOC(CN2CCCCC2)C1c1cn[nH]c1,1857727713,-1,prospective,0.6868879999999999,0.2903225806451613,False
2383335145,1m17_a_aq4_999,-8.126,True,2383335145,-1,prospective,0.12969,6.18396,-8.12969,success,2383335145,0.1935483870967742,15,0.15479129032258065,COC1CCN(C(=O)[C@@H]2C[C@H]3CCN(C(=O)c4cc(=O)cc(C)n4C)C[C@H]32)CC1,401.5,1.43,0,4,3,71.8,1,0.768,O=C(c1cc(=O)cc[nH]1)N1CCC2CC(C(=O)N3CCCCC3)C2C1,2383335145,-1,prospective,0.6868879999999999,0.2903225806451613,False
67602117,1xkk_a_fmm_91,-10.466,True,67602117,-1,prospective,0.11842,5.84033,-9.94737,success,67602117,0.3064516129032258,21,0.15471,Cc1nc(N2CCOCC2)cc(N2CCN(C(=O)c3ccc(F)cc3F)CC2)n1,403.4,1.86,0,6,3,61.8,2,0.78,O=C(c1ccccc1)N1CCN(c2cc(N3CCOCC3)ncn2)CC1,67602117,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382424716,5cav_a_4zq_1101,-8.165,True,2382424716,-1,prospective,0.11815,5.22989,-8.16607,success,2382424716,0.3064516129032258,20,0.15435725806451614,COCC(=O)N1C[C@H]2CN(C(=O)c3cc(C)nn3C)C[C@H]2[C@@H]1c1cccc(F)c1,400.5,1.79,0,4,4,67.7,2,0.785,O=C(c1ccn[nH]1)N1CC2CNC(c3ccccc3)C2C1,2382424716,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857683375,4hjo_a_aq4_1001,-8.078,True,1857683375,-1,prospective,0.12919,5.05434,-8.08138,success,1857683375,0.1935483870967742,16,0.15419451612903226,Cc1nc(C)c(C(=O)N2CC(=O)N3[C@H](c4ccccc4)[C@H](C(=O)N(C)C)C[C@@H]3C2)o1,410.5,1.79,0,5,3,87.0,1,0.77,O=C(c1cnco1)N1CC(=O)N2C(CCC2c2ccccc2)C1,1857683375,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382400097,1m17_a_aq4_999,-8.273,True,2382400097,-1,prospective,0.13095,6.70677,-8.48162,success,2382400097,0.1774193548387097,16,0.15418306451612906,CN1CCC(O)(C(=O)N2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2c2cccnc2)CC1,406.5,1.7,2,5,2,85.8,1,0.793,O=C(C1CCNCC1)N1CCC2(C(=O)Nc3ccccc32)C1c1cccnc1,2382400097,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382432361,1xkk_a_fmm_91,-9.036,True,2382432361,-1,prospective,0.12225,5.88392,-9.24526,success,2382432361,0.25806451612903225,30,0.15379838709677418,Cc1onc(C(=O)N2C[C@@H]3[C@H](C2)CN(S(C)(=O)=O)[C@H]3c2ccccc2)c1CO,405.5,1.18,1,6,4,104.0,1,0.819,O=C(c1ccon1)N1CC2CNC(c3ccccc3)C2C1,2382432361,-1,prospective,0.6868879999999999,0.2903225806451613,False
14743366,4hjo_a_aq4_1001,-9.161,True,14743366,-1,prospective,0.12533,6.19746,-9.35917,success,14743366,0.22580645161290322,29,0.15363032258064516,Cn1nc(C(=O)NCCCN2CCOCC2)c2c1CCN(Cc1cccc(O)c1)C2,413.5,1.14,2,6,7,82.9,2,0.663,O=C(NCCCN1CCOCC1)c1n[nH]c2c1CN(Cc1ccccc1)CC2,14743366,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382403350,1xkk_a_fmm_91,-8.371,True,2382403350,-1,prospective,0.1196,6.7453,-8.57231,success,2382403350,0.27419354838709675,24,0.15239354838709676,O=C(C1CCN(CCO)CC1)N1CC[C@]2(C(=O)Nc3ccccc32)[C@@H]1c1cccnc1,420.5,1.95,2,5,4,85.8,1,0.79,O=C(C1CCNCC1)N1CCC2(C(=O)Nc3ccccc32)C1c1cccnc1,2382403350,-1,prospective,0.6868879999999999,0.2903225806451613,False
2384434206,5cav_a_4zq_1101,-8.001,True,2384434206,-1,prospective,0.12046,5.37824,-7.82417,success,2384434206,0.25806451612903225,25,0.15154645161290323,CN(C)C(=O)N1C[C@@H]2CN(c3cc(NCCO)ncn3)C[C@@H]2[C@H]1c1cccc(F)c1,414.5,1.81,2,6,5,84.8,2,0.776,c1ccc(C2NCC3CN(c4ccncn4)CC32)cc1,2384434206,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382403074,1xkk_a_fmm_91,-8.808,True,2382403074,-1,prospective,0.11018,5.73331,-8.44736,success,2382403074,0.3709677419354839,28,0.1510532258064516,COCCC(=O)N1C[C@@H]2CN(c3n[nH]c(=N)s3)C[C@]2(CCc2ccccc2)C1,401.5,1.88,2,6,7,85.3,2,0.742,N=c1[nH]nc(N2CC3CNCC3(CCc3ccccc3)C2)s1,2382403074,-1,prospective,0.6868879999999999,0.2903225806451613,False
952968453,4hjo_a_aq4_1001,-8.938,True,952968453,-1,prospective,0.11913,4.91,-8.94504,success,952968453,0.25806451612903225,20,0.1498732258064516,O=C(c1ccccc1-n1cccn1)N1CCCN(S(=O)(=O)N2CCCCC2)CC1,417.5,1.75,0,4,4,78.8,2,0.759,O=C(c1ccccc1-n1cccn1)N1CCCN(S(=O)(=O)N2CCCCC2)CC1,952968453,-1,prospective,0.6868879999999999,0.2903225806451613,False
77342346,1m17_a_aq4_999,-9.447,True,77342346,-1,prospective,0.11615,6.18481,-9.35971,success,77342346,0.2903225806451613,20,0.14987096774193548,O=C([C@H]1[C@@H]2C=C[C@@]3(CN(c4ccc(F)cc4)C(=O)[C@H]13)O2)N1CCCn2cncc2C1,408.4,1.74,0,4,2,67.7,2,0.71,O=C(C1C2C=CC3(CN(c4ccccc4)C(=O)C13)O2)N1CCCn2cncc2C1,77342346,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772812816,5cav_a_4zq_1101,-7.846,True,1772812816,-1,prospective,0.11869,5.97653,-7.66844,success,1772812816,0.25806451612903225,21,0.14931967741935484,O=C(Cc1cccnc1)N1C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@]2(CO)C1,407.4,1.39,1,6,4,82.5,3,0.825,O=C(Cc1cccnc1)N1CC2CN(c3ncccn3)CC2C1,1772812816,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382432651,5cav_a_4zq_1101,-7.754,True,2382432651,-1,prospective,0.10983,6.23445,-7.7557,success,2382432651,0.3548387096774194,24,0.14880193548387097,COC(=O)CN1C[C@H]2CN(C(=O)c3ccc(=O)n(C)c3)C[C@@]2(CCc2ccccc2)C1,423.5,1.57,0,5,6,71.8,1,0.66,O=C(c1ccc(=O)[nH]c1)N1CC2CNCC2(CCc2ccccc2)C1,2382432651,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857703242,5cav_a_4zq_1101,-7.2,True,1857703242,-1,prospective,0.11801,6.09,-7.02241,success,1857703242,0.25806451612903225,18,0.1484641935483871,COc1nc(N2CC[C@@H](O)[C@]3(CCCN(C(=O)c4cnc(C)cn4)C3)C2)ncc1F,416.5,1.22,1,8,3,104.6,4,0.796,O=C(c1cnccn1)N1CCCC2(CCCN(c3ncccn3)C2)C1,1857703242,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772703253,5cav_a_4zq_1101,-8.051,True,1772703253,-1,prospective,0.10951,6.24982,-8.43062,success,1772703253,0.3548387096774194,25,0.1483683870967742,CSc1ccccc1C(=O)N1C[C@H]2CN(C(=O)c3cccc(N)n3)C[C@@]2(CO)C1,412.5,1.59,2,6,4,99.8,1,0.74,O=C(c1ccccc1)N1CC2CN(C(=O)c3ccccn3)CC2C1,1772703253,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772809602,5cav_a_4zq_1101,-8.346,True,1772809602,-1,prospective,0.11071,5.79865,-8.52655,success,1772809602,0.3387096774193548,24,0.14820854838709677,Cc1nonc1C(=O)N1C[C@@H]2CN(Cc3ccccc3F)C[C@]2(CCC(=O)O)C1,402.4,1.96,1,6,6,99.8,2,0.788,O=C(c1cnon1)N1CC2CN(Cc3ccccc3)CC2C1,1772809602,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382311190,1xkk_a_fmm_91,-9.548,True,2382311190,-1,prospective,0.11601,5.60327,-9.55474,success,2382311190,0.27419354838709675,22,0.1478191935483871,Cc1nnnn1CCC(=O)N1CCCCNC(=O)C[C@H](c2ccccc2)NCCC1,413.5,1.22,2,6,4,105.0,4,0.781,O=C1CC(c2ccccc2)NCCCN(C(=O)CCn2cnnn2)CCCCN1,2382311190,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382377590,4hjo_a_aq4_1001,-7.039,True,2382377590,-1,prospective,0.11453,5.50803,-7.04726,success,2382377590,0.2903225806451613,25,0.14778064516129033,CCN1CC[C@H]2C[C@H](N3CCOCC3)CC[C@]2(C(=O)NCc2cc(COC)n[nH]2)C1,419.6,1.39,2,6,7,82.7,2,0.695,O=C(NCc1ccn[nH]1)C12CCC(N3CCOCC3)CC1CCNC2,2382377590,-1,prospective,0.6868879999999999,0.2903225806451613,False
77438314,5cav_a_4zq_1101,-7.757,True,77438314,-1,prospective,0.11576,5.45346,-7.42429,success,77438314,0.27419354838709675,20,0.14750064516129033,CCN1CCN(CCCN2CC3(CCN(c4ccnc(C)n4)CC3)OC2=O)CC1,402.5,1.6,0,7,6,65.0,2,0.716,O=C1OC2(CCN(c3ccncn3)CC2)CN1CCCN1CCNCC1,77438314,-1,prospective,0.6868879999999999,0.2903225806451613,False
670439360,4hjo_a_aq4_1001,-9.318,True,670439360,-1,prospective,0.11135,5.91878,-9.32414,success,670439360,0.3225806451612903,26,0.14726935483870968,Cc1nnc(SCC(=O)N[C@H]2C3CN4CCN(C3)CC2(c2ccccc2)C4)s1,415.6,1.62,1,7,5,61.4,2,0.749,O=C(CSc1nncs1)NC1C2CN3CCN(C2)CC1(c1ccccc1)C3,670439360,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382377427,1xkk_a_fmm_91,-9.074,True,2382377427,-1,prospective,0.11546,6.26051,-9.27886,success,2382377427,0.27419354838709675,21,0.1471183870967742,CC[C@H]1[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)C[C@H]2CN(Cc3cccnc3)CC(=O)N21,400.5,1.31,2,5,5,85.8,1,0.778,O=C(NC1CCCCC1)C1CC2CN(Cc3cccnc3)CC(=O)N2C1,2382377427,-1,prospective,0.6868879999999999,0.2903225806451613,False
11963430,5cav_a_4zq_1101,-7.757,True,11963430,-1,prospective,0.11692,5.71098,-7.75854,success,11963430,0.25806451612903225,20,0.14709290322580645,COC[C@H]1CCCN(Cc2ccc3c(c2)CN(C(=O)c2c[nH]c(=O)[nH]2)CCO3)C1,400.5,1.6,2,5,5,90.7,2,0.796,O=C(c1c[nH]c(=O)[nH]1)N1CCOc2ccc(CN3CCCCC3)cc2C1,11963430,-1,prospective,0.6868879999999999,0.2903225806451613,False
2356163696,1xkk_a_fmm_91,-10.341,True,2356163696,-1,prospective,0.11333,6.38547,-10.10051,success,2356163696,0.2903225806451613,24,0.14623225806451612,NC(=O)c1ccc(CN2CCC3(CCc4c(O)nc(N5CCOCC5)nc43)CC2)cc1,423.5,1.6,2,7,4,104.8,2,0.77,c1ccc(CN2CCC3(CCc4cnc(N5CCOCC5)nc43)CC2)cc1,2356163696,-1,prospective,0.6868879999999999,0.2903225806451613,False
71661827,1xkk_a_fmm_91,-9.268,True,71661827,-1,prospective,0.11177,6.2596,-8.83755,success,71661827,0.3064516129032258,19,0.14602209677419353,CN1CCN(C(=O)[C@H]2CCCN(C3CCN(c4noc(C5CC5)n4)CC3)C2)CC1,402.5,1.4,0,7,4,69.0,2,0.754,O=C(C1CCCN(C2CCN(c3noc(C4CC4)n3)CC2)C1)N1CCNCC1,71661827,-1,prospective,0.6868879999999999,0.2903225806451613,False
299763153,4hjo_a_aq4_1001,-8.305,True,299763153,-1,prospective,0.11273,5.31422,-7.97719,success,299763153,0.2903225806451613,25,0.14545806451612903,CNc1cc(C)nc(NC[C@H]2CN(CC3CCN(CC4CC4)CC3)C(=O)CO2)n1,402.5,1.59,2,7,8,82.6,2,0.683,O=C1COC(CNc2ncccn2)CN1CC1CCN(CC2CC2)CC1,299763153,-1,prospective,0.6868879999999999,0.2903225806451613,False
65172921,1m17_a_aq4_999,-9.339,True,65172921,-1,prospective,0.11526,5.12638,-9.34052,success,65172921,0.25806451612903225,18,0.14500451612903226,O=C(Cn1c(=O)c2nncn2c2ncccc21)N1CCN(c2ccc(Cl)cc2)CC1,423.9,1.44,0,6,3,88.6,5,0.495,O=C(Cn1c(=O)c2nncn2c2ncccc21)N1CCN(c2ccccc2)CC1,65172921,-1,prospective,0.6868879999999999,0.2903225806451613,False
2384425560,1m17_a_aq4_999,-8.367,True,2384425560,-1,prospective,0.11666,6.20313,-8.36829,success,2384425560,0.24193548387096775,19,0.1448841935483871,Cc1cc([C@H]2CCCNC2)oc(=O)c1C(=O)N1CCN(c2ncnc(C)c2C)CC1,411.5,1.78,1,7,3,91.6,2,0.823,O=C(c1ccc(C2CCCNC2)oc1=O)N1CCN(c2ccncn2)CC1,2384425560,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857723248,5cav_a_4zq_1101,-7.888,True,1857723248,-1,prospective,0.11361,6.19984,-7.89,success,1857723248,0.27419354838709675,19,0.14476112903225807,CN1CCn2nc(C(=O)N3CCO[C@@H](CN4CCCC4)[C@@H]3c3ccccc3)cc2C1=O,423.5,1.65,0,5,4,70.9,2,0.748,O=C1NCCn2nc(C(=O)N3CCOC(CN4CCCC4)C3c3ccccc3)cc21,1857723248,-1,prospective,0.6868879999999999,0.2903225806451613,False
23232104,4hjo_a_aq4_1001,-7.538,True,23232104,-1,prospective,0.12118,5.86396,-7.5442,success,23232104,0.1935483870967742,20,0.1446341935483871,CC1(C(=O)N2CCC[C@@H](Cn3cc(CN4CCNC(=O)C4)nn3)C2)CCCCC1,402.5,1.42,1,5,5,83.4,3,0.805,O=C1CN(Cc2cn(CC3CCCN(C(=O)C4CCCCC4)C3)nn2)CCN1,23232104,-1,prospective,0.6868879999999999,0.2903225806451613,False
1940193650,1m17_a_aq4_999,-9.185,True,1940193650,-1,prospective,0.11874,6.18699,-9.18517,success,1940193650,0.20967741935483872,20,0.14363709677419356,Cn1ncc2ncc(C(=O)N[C@@H]3C4CN5CCN(C4)CC3(c3ccccc3)C5)cc21,402.5,1.27,1,5,3,66.3,3,0.715,O=C(NC1C2CN3CCN(C2)CC1(c1ccccc1)C3)c1cnc2cn[nH]c2c1,1940193650,-1,prospective,0.6868879999999999,0.2903225806451613,False
20295127,1m17_a_aq4_999,-8.31,True,20295127,-1,prospective,0.1113,5.78564,-8.30864,success,20295127,0.2903225806451613,23,0.14361290322580644,CC(=O)N1CCCN(Cc2cnc(S(=O)(=O)CC3CC3)n2C[C@@H]2CCCO2)CC1,424.6,1.3,0,6,7,84.7,2,0.656,O=S(=O)(CC1CC1)c1ncc(CN2CCCNCC2)n1CC1CCCO1,20295127,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382378976,5cav_a_4zq_1101,-7.605,True,2382378976,-1,prospective,0.11066,5.73874,-7.95125,success,2382378976,0.2903225806451613,21,0.14278709677419354,NCc1nc(C(=O)N2CCO[C@H](CN3CCC(O)CC3)[C@H]2c2ccccc2)co1,400.5,1.17,2,7,5,105.1,1,0.776,O=C(c1cocn1)N1CCOC(CN2CCCCC2)C1c1ccccc1,2382378976,-1,prospective,0.6868879999999999,0.2903225806451613,False
71774502,1m17_a_aq4_999,-8.523,True,71774502,-1,prospective,0.11062,5.79646,-8.1023,success,71774502,0.2903225806451613,19,0.14273548387096774,Cc1cc(C)nc(N2CCC(N3CCC[C@H](C(=O)N4CCN(C)CC4)C3)CC2)n1,400.6,1.55,0,6,3,55.8,2,0.767,O=C(C1CCCN(C2CCN(c3ncccn3)CC2)C1)N1CCNCC1,71774502,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857741306,1m17_a_aq4_999,-8.971,True,1857741306,-1,prospective,0.11773,5.89513,-8.96926,success,1857741306,0.20967741935483872,15,0.14241532258064515,Cn1cc(CN2[C@H]3CC[C@@H]2CNC(=O)c2cc(F)ccc2OCCNC(=O)C3)cn1,415.5,1.22,2,5,2,88.5,2,0.77,O=C1CC2CCC(CNC(=O)c3ccccc3OCCN1)N2Cc1cn[nH]c1,1857741306,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857698856,5cav_a_4zq_1101,-7.801,True,1857698856,-1,prospective,0.11027,5.80467,-7.79988,success,1857698856,0.2903225806451613,18,0.14228387096774195,O=C(c1ccncc1)N1CC[C@@H]2C[C@@H](N3CCOCC3)CC[C@@]2(C(=O)NC2CC2)C1,412.5,1.69,1,5,4,74.8,1,0.815,O=C(c1ccncc1)N1CCC2CC(N3CCOCC3)CCC2(C(=O)NC2CC2)C1,1857698856,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382402814,1xkk_a_fmm_91,-8.768,True,2382402814,-1,prospective,0.10467,5.98935,-9.14624,success,2382402814,0.3548387096774194,29,0.1418109677419355,CCNC(=O)c1ccc(N2CC[C@H](O)[C@@](Cc3ccc(F)cc3)(C(=O)O)C2)nc1,401.4,1.86,3,5,6,102.8,1,0.683,c1ccc(CC2CCCN(c3ccccn3)C2)cc1,2382402814,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772711983,1m17_a_aq4_999,-7.362,True,1772711983,-1,prospective,0.11107,6.67471,-7.52877,success,1772711983,0.27419354838709675,23,0.14152467741935484,Cc1nc(C(=O)N2C[C@@H]3CN(C(=O)c4cc(CC(C)C)no4)C[C@]3(CO)C2)cs1,418.5,1.84,1,7,5,99.8,2,0.795,O=C(c1cscn1)N1CC2CN(C(=O)c3ccno3)CC2C1,1772711983,-1,prospective,0.6868879999999999,0.2903225806451613,False
1875241472,5cav_a_4zq_1101,-7.649,True,1875241472,-1,prospective,0.11375,5.12133,-7.84108,success,1875241472,0.24193548387096775,20,0.14127016129032258,Cc1cc2[nH]cc(C(=O)N3CCO[C@@H](CO)[C@@H]3c3ccccc3Cl)c(=O)n2n1,402.8,1.56,2,5,3,99.9,3,0.692,O=C(c1c[nH]c2ccnn2c1=O)N1CCOCC1c1ccccc1,1875241472,-1,prospective,0.6868879999999999,0.2903225806451613,False
12208907,1m17_a_aq4_999,-8.753,True,12208907,-1,prospective,0.11083,6.02725,-8.7558,success,12208907,0.27419354838709675,24,0.14121887096774194,O=C(C[C@@H]1C(=O)NCCN1Cc1ccccc1)NCc1ccc(-n2cccn2)cc1,403.5,1.88,2,4,7,79.3,2,0.631,O=C(CC1C(=O)NCCN1Cc1ccccc1)NCc1ccc(-n2cccn2)cc1,12208907,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772710884,5cav_a_4zq_1101,-6.482,True,1772710884,-1,prospective,0.11363,6.33312,-6.48556,success,1772710884,0.24193548387096775,18,0.14112112903225807,CCCn1cc(C(=O)N2C[C@H]3CN(C(=O)CCOC)C[C@@]3(CN(C)C)C2)c(C)n1,405.5,1.1,0,5,8,70.9,2,0.648,O=C(c1cn[nH]c1)N1CC2CNCC2C1,1772710884,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857697611,5cav_a_4zq_1101,-6.892,True,1857697611,-1,prospective,0.11184,5.33661,-6.54622,success,1857697611,0.25806451612903225,17,0.14070193548387097,Cc1nc(N2CCOCC2)sc1C(=O)N1CCN(C(=O)c2cccs2)CC1,406.5,1.95,0,7,3,66.0,1,0.78,O=C(c1cccs1)N1CCN(C(=O)c2cnc(N3CCOCC3)s2)CC1,1857697611,-1,prospective,0.6868879999999999,0.2903225806451613,False
67739947,4hjo_a_aq4_1001,-9.041,True,67739947,-1,prospective,0.11314,5.5755,-9.2567,success,67739947,0.24193548387096775,24,0.14051258064516128,Cc1ccc(C2(O)CCN(Cc3cnc4c(S(C)(=O)=O)cnn4c3)CC2)nc1,401.5,1.32,1,7,4,100.7,4,0.704,c1ccc(C2CCN(Cc3cnc4ccnn4c3)CC2)nc1,67739947,-1,prospective,0.6868879999999999,0.2903225806451613,False
827653568,4hjo_a_aq4_1001,-8.573,True,827653568,-1,prospective,0.11546,5.61918,-8.78902,success,827653568,0.20967741935483872,23,0.13966935483870968,O=C(c1cscn1)N1CCC2(CC1)CN(C(=O)[C@@H](O)c1ccccc1)CCO2,401.5,1.71,1,6,3,83.0,1,0.847,O=C(Cc1ccccc1)N1CCOC2(CCN(C(=O)c3cscn3)CC2)C1,827653568,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382376113,5cav_a_4zq_1101,-7.12,True,2382376113,-1,prospective,0.11387,5.42043,-7.12565,success,2382376113,0.22580645161290322,17,0.1395825806451613,CC(C)C[C@H]1[C@@H](C(=O)N2CCOCC2)C[C@H]2CN(Cc3ccccn3)CC(=O)N21,400.5,1.39,0,5,5,66.0,1,0.747,O=C(C1CC2CN(Cc3ccccn3)CC(=O)N2C1)N1CCOCC1,2382376113,-1,prospective,0.6868879999999999,0.2903225806451613,False
2356169111,5cav_a_4zq_1101,-8.486,True,2356169111,-1,prospective,0.1079,6.1072,-8.48179,success,2356169111,0.2903225806451613,23,0.1392258064516129,Cc1nnc(N2C[C@H](O)[C@]3(C2)[C@H](c2ccccc2)[C@H]3CN2CCC(O)CC2)s1,400.5,1.88,2,7,4,72.7,2,0.817,c1ccc(C2C(CN3CCCCC3)C23CCN(c2nncs2)C3)cc1,2356169111,-1,prospective,0.6868879999999999,0.2903225806451613,False
